id,metanetx_id,name,id_kegg,name_kegg
dmlgnc,MNXM7310,Dimethyl lignoceric acid,,
dmlz,MNXM1313,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",C04332,"6,7-Dimethyl-8-(D-ribityl)lumazine"
dmnoncoa,MNXM6100,Dmnoncoa,,
dmnoncrn,MNXM8138,Dmnoncrn,,
dmosACP,MNXM147687,"13,14-Dimethyloctacosanedioic acid ACP (C30:0 ACP)",,
dmpp,MNXM132,Dimethylallyl diphosphate,C00235,2-Isopentenyl diphosphate|DMAPP|Delta2-Isopentenyl diphosphate|Dimethylallyl diphosphate|Dimethylallyl pyrophosphate|Monoprenyl diphosphate|Prenyl diphosphate
dms,MNXM444,Dimethyl sulfide,C00580,Dimethyl sulfide|Methyl sulfide|Methyl thioether
dmso,MNXM745,Dimethyl sulfoxide,C11143,DMSO|Dimethyl sulfoxide|Dimethyl sulfoxide (USP/INN)|Rimso-50 (TN)
dmtaACP,MNXM147690,"15,16-Dimethyltriacontanedioic acid ACP (C32:0 ACP)",,
dmtphllqne,MNXM35431,Demethylphylloquinone,C13309,"2-Phytyl-1,4-naphthoquinone|Demethylphylloquinone"
dna,MNXM634,DNA,C00039,(Deoxyribonucleotide)m|(Deoxyribonucleotide)n|(Deoxyribonucleotide)n+m|DNA|DNAn|DNAn+1|Deoxyribonucleic acid
dna5mtc,MNXM14908,DNA 5-methylcytosine,C02967,5-Methylcytosine (in DNA)|DNA 5-methylcytosine|DNA containing 5-methylcytosine
dnac,MNXM11420,DNA cytosine,C00856,Cytosine (in DNA)|DNA cytosine
dnad,MNXM309,Deamino-NAD+,C00857,Deamido-NAD|Deamido-NAD+|Deamino-NAD+
doco13ac,MNXM11520,13Z)-13-docosenoic acid,C08316,(13Z)-Docosenoic acid|Erucic acid|cis-13-Docosenoic acid
docosac,MNXM162817,"Behenate, Docosanoate",,
docoscoa,MNXM10780,Docosanoyl-CoA,C16528,Behenoyl-CoA|Docosanoyl-CoA
dohau,MNXM6780,"3,7-dideoxy-D-threo-hepto-2-amino-6-ulosonate",,
dohdu,MNXM6779,"3,7-dideoxy-D-threo-hepto-2,6-diulosonate",,
doldp,MNXM2370,Dolichyl diphosphate,C00621,Dolichol diphosphate|Dolichyl diphosphate
doldp_U,MNXM11435,Doldp U,,
doldp__L,MNXM148228,Doldp L,,
doldpglcnac,MNXM148443,PP-Dol(-a1)GlcNAc,,
doldpglcnacglcnac,MNXM148444,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc,,
doldpglcnacglcnacman,MNXM148445,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man,,
doldpglcnacglcnacman_man_man,MNXM148454,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man,,
doldpglcnacglcnacman_man_man_manman_manmanman,MNXM148453,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,,
doldpglcnacglcnacman_man_manman,MNXM148455,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man(2-a1)Man,,
doldpglcnacglcnacman_man_manman_manman_manmanman,MNXM148449,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,,
doldpglcnacglcnacman_man_manman_manman_manmanmanglc,MNXM148450,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc,,
doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc,MNXM148451,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc,,
doldpglcnacglcnacman_man_manman_manman_manmanmanglcglcglc,MNXM148452,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc(2-a1)Glc,,
doldpglcnacglcnacman_man_manmanman,MNXM148456,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,,
doldpglcnacglcnacman_manman_manmanman,MNXM148448,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man(3-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,,
doldpglcnacglcnacman_manmanman_manmanman,MNXM148447,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man(3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,,
doldpglcnacglcnacmanman,MNXM148446,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man(3-a1)Man,,
dolglcp,MNXM1375,Dolichyl beta-D-glucosyl phosphate,,
dolglcp_U,MNXM5725,Dolglcp U,,
dolglcp__L,MNXM146386,Dolglcp L,,
dolichol,MNXM797,Dolichol,C00381,Dolichol
dolichol_U,MNXM7321,Dolichol U,,
dolichol__L,MNXM147098,Dolichol L,,
dolmanp,MNXM296,Dolichyl phosphate D mannose,C03862,Dolichyl D-mannosyl phosphate|Dolichyl beta-D-mannosyl phosphate|Dolichyl phosphate D-mannose
dolmanp_U,MNXM2667,Dolmanp U,,
dolmanp__L,MNXM145684,Dolmanp L,,
dolp,MNXM51499,Dolichol phosphate,,
dolp_U,MNXM1665,Dolp U,,
dolp__L,MNXM145597,Dolp L,,
dolpglc,MNXM1375,Dolichyl beta-D-glucosyl phosphate,,
dopa,MNXM205,Dopamine,C03758,"2-(3,4-Dihydroxyphenyl)ethylamine|3,4-Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|4-(2-Aminoethyl)benzene-1,2-diol|Dopamine|Dopamine (INN)|Medopa (TN)"
dopaqn,MNXM163364,Dopaqn,,
dopasf,MNXM163796,Dopasf,,
doxopa,MNXM148580,"1,2-Dioxopropanoic acid",,
doxrbcn,MNXM37015,Doxorubicin,C01661,ADR|Adriamycin|Adriblastina (TN)|Doxorubicin|Doxorubicin (USAN/INN)
dpcoa,MNXM481,Dephospho-CoA,C00882,3'-Dephospho-CoA|Dephospho-CoA|Dephosphocoenzyme A
dpgpe,MNXM6673,"2,3-O-phytanyl-sn-glycero-1-phosphoethanolamine",,
dpgpg,MNXM91373,"2,3-di-O-phytanyl-sn-glycerol-1-phospho-3'-sn-glycerol",,
dpgpi,MNXM5438,"2,3-O-phytanyl-sn-glycero-1-phospho-myo-inositol",,
dpgps,MNXM146249,"2,3-O-phytanyl-sn-glycero-1-phosphoserine",,
dpterol,MNXM4616,Diplopterol,C06309,22-Hopanol|Diplopterol|Hopan-22-ol
dptne,MNXM4615,Diploptene,C06310,22(29)-Hopene|Diploptene|Hop-22(29)-ene
drib,MNXM2474,Deoxyribose,C01801,2-Deoxy-D-erythro-pentose|2-Deoxy-D-ribose|Deoxyribose|Thyminose
dsT_antigen,MNXM11408,DsT antigen,,
dsbaox,MNXM97004,Periplasmic protein disulfide isomerase I (oxidized),,
dsbard,MNXM12618,Periplasmic protein disulfide isomerase I (reduced),,
dsbcox,MNXM97006,Protein disulfide isomerase II (oxidized),,
dsbcrd,MNXM12772,Protein disulfide isomerase II (reduced),,
dsbdox,MNXM97001,Fused thiol:disulfide interchange protein (oxidized),,
dsbdrd,MNXM8620,Fused thiol:disulfide interchange protein (reduced),,
dsbgox,MNXM97003,Periplasmic disulfide isomerase/thiol-disulphide oxidase (oxidized),,
dsbgrd,MNXM12615,Periplasmic disulfide isomerase/thiol-disulphide oxidase (reduced),,
dscl,MNXM672,Dihydrosirohydrochlorin,C02463,Dihydrosirohydrochlorin|Precorrin 2
dsmsterol,MNXM162959,Dsmsterol,,
dtbt,MNXM1020,Dethiobiotin,C01909,Desthiobiotin|Dethiobiotin
dtdp,MNXM152,DTDP,C00363,Deoxythymidine 5'-diphosphate|dTDP
dtdp4aaddg,MNXM3015,"DTDP-4-acetamido-4,6-dideoxy-D-galactose",,
dtdp4addg,MNXM114295,"DTDP-4-amino-4,6-dideoxy-D-galactose",C04346,"dTDP-4-amino-4,6-dideoxy-D-galactose|dTDP-4-amino-4,6-dideoxy-alpha-D-galactose"
dtdp4d6dg,MNXM451,DTDP-4-dehydro-6-deoxy-D-glucose,C11907,"4,6-Dideoxy-4-oxo-dTDP-D-glucose|dTDP-4-dehydro-6-deoxy-D-galactose|dTDP-4-dehydro-6-deoxy-D-glucose|dTDP-4-dehydro-6-deoxy-alpha-D-galactose|dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose|dTDP-4-dehydro-6-deoxy-alpha-D-glucose|dTDP-4-oxo-6-deoxy-D-glucose|dTDP-4-oxo-6-deoxy-alpha-D-glucose|dTDP-6-deoxy-D-xylo-4-hexulose|dTDP-6-deoxy-D-xylo-hexos-4-ulose"
dtdp4d6dm,MNXM722893,DTDP-4-dehydro-6-deoxy-L-mannose,,
dtdpglu,MNXM1376,DTDPglucose,C00842,dTDP-D-glucose|dTDP-alpha-D-glucose|dTDP-glucose
dtdprmn,MNXM51657,DTDP-L-rhamnose,C03319,dTDP-6-deoxy-L-mannose|dTDP-6-deoxy-beta-L-mannose|dTDP-L-rhamnose|dTDP-beta-L-rhamnose
dtmp,MNXM257,DTMP,C00364,5'-Thymidylic acid|Deoxythymidine 5'-phosphate|Deoxythymidylic acid|Thymidine 5'-phosphate|Thymidine monophosphate|Thymidylate|Thymidylic acid|dTMP
dtocophe,MNXM5121,Delta-Tocopherol,C14151,delta-Tocopherol
dtpcudcpp,MNXM326,Di trans poly cis Undecaprenyl diphosphate,C04574,"Bactoprenyl diphosphate|Undecaprenyl diphosphate|di-trans,poly-cis-Undecaprenyl diphosphate|ditrans,octacis-Undecaprenyl diphosphate"
dtt,MNXM2686,Dithiothreitol,C00265,"1,4-Dithiothreitol|DL-threo-1,4-Dimercapto-2,3-butanediol|Dithiothreitol|threo-1,4-Dimercapto-2,3-butanediol"
dttOX,MNXM2578,Oxidized dithiothreitol,C01119,Oxidized dithiothreitol
dttp,MNXM394,DTTP,C00459,Deoxythymidine 5'-triphosphate|Deoxythymidine triphosphate|TTP|dTTP
dudp,MNXM572,DUDP,C01346,2'-Deoxyuridine 5'-diphosphate|dUDP
dump,MNXM234,DUMP,C00365,2'-Deoxyuridine 5'-phosphate|Deoxyuridine 5'-phosphate|Deoxyuridine monophosphate|Deoxyuridylic acid|dUMP
duri,MNXM492,Deoxyuridine,C00526,2'-Deoxyuridine|2-Deoxyuridine|Deoxyuridine
dutp,MNXM452,DUTP,C00460,2'-Deoxyuridine 5'-triphosphate|dUTP
dvchlda,MNXM1047,Divinyl chlorophyllide a,C11832,"3,8-Divinyl chlorophyllide a|Divinyl chlorophyllide a"
dvpchlda,MNXM147096,Divinylprotochlorophyllide a,,
dvpchlld,MNXM90438,Divinylprotochlorophyllide,C11831,"2,4-Divinylprotochlorophyllide|3,8-Divinyl protochlorophyllide a|Divinylprotochlorophyllide|Mg-2,4-Divinyl-phaeoporphyrin a5-monomethylester"
dxtrn,MNXM12672,Dxtrn,,
dxyl,MNXM2454,1-deoxy-D-xylulose,C06257,1-Deoxy-D-xylulose
dxyl5p,MNXM622,1-deoxy-D-xylulose 5-phosphate,C11437,1-Deoxy-D-xylulose 5-phosphate
e,MNXM148231,E,,
e4hglu,MNXM923,L erythro 4 Hydroxyglutamate,C05947,L-erythro-4-Hydroxyglutamate
e4p,MNXM258,D-Erythrose 4-phosphate,C00279,D-Erythrose 4-phosphate
eaflatoxin,MNXM10441,Eaflatoxin,,
eandrstrn,MNXM163801,Eandrstrn,,
ebastine,MNXM51766,Ebastine,,
ebastineoh,MNXM8725,Ebastineoh,,
eca2und,MNXM31479,(enterobacterial common antigen)x2 undecaprenyl-diphosphate,,
eca3und,MNXM6543,(enterobacterial common antigen)x3 undecaprenyl-diphosphate,,
eca4colipa,MNXM91786,(enterobacterial common antigen)x4 core oligosaccharide lipid A,,
eca4und,MNXM6545,(enterobacterial common antigen)x4 undecaprenyl-diphosphate,,
eca_EC,MNXM11492,Enterobacterial common antigen polysaccharide (Ecoli),,
ecaro,MNXM7341,Epsilon-Carotene,C16276,epsilon-Carotene
ecgon,MNXM91187,Ecgon,,
echin,MNXM3591,Echinenone,C08592,Echinenone
ectoine,MNXM2227,Ectoine,C06231,Ectoine|L-Ectoine
egly,MNXM3668,N-Ethylglycine,C11735,N-Ethylglycine
egme,MNXM164755,Egme,,
egmeACP,MNXM11489,Enoylglutaryl-[acyl-carrier protein] methyl ester,C20374,Enoylglutaryl-[acp] methyl ester|Enoylglutaryl-[acyl-carrier protein] methyl ester
eicostet,MNXM11474,Eicostet,,
eicostetcoa,MNXM5146,Eicostetcoa,,
eicostetcrn,MNXM8574,Eicostetcrn,,
eig3p,MNXM1422,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate,C04666,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate|D-erythro-Imidazole-glycerol 3-phosphate|D-erythro-Imidazole-glycerol phosphate
elaid,MNXM92305,Elaid,,
elaidcrn,MNXM8576,Elaidcrn,,
elao,MNXM148081,Anode (oxidized),,
elar,MNXM148080,Anode (reduced),,
elco,MNXM148128,Cathode (Oxidized),,
elcr,MNXM148129,Cathode (reduced),,
em2emgacpail_cho,MNXM162878,"(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (H7)",,
em2emgacpail_hs,MNXM5386,Em2emgacpail hs,,
em2emgacpail_prot_cho,MNXM163986,"(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol",,
em2emgacpail_prot_hs,MNXM9492,Em2emgacpail prot hs,,
em3gacpail_cho,MNXM163885,Phosphoethanolaminyl-trimannosyl-glucosaminyl-acylphosphatidylinositol (H6'),,
em3gacpail_hs,MNXM9024,Em3gacpail hs,,
emem2gacpail_cho,MNXM163987,"(phosphoethanolaminyl-mannosyl),(phosphoethanolaminyl)-dimannosyl-glucosaminyl-acylphosphatidylinositol (H7')",,
emem2gacpail_hs,MNXM9493,Emem2gacpail hs,,
emgacpail_cho,MNXM165075,Phosphoethanolaminyl-mannosyl-glucosylaminyl-acylphosphatidylinositol (H5),,
emgacpail_hs,MNXM9023,Emgacpail hs,,
enlipa,MNXM7670,Phosphoethanolamine KDO(2)-lipid (A),C21173,7-O-Ethanolaminephospho-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A|PEtN-KDO2-lipid A
enlipidA,MNXM147659,1' Phosphoethanolamin lipidIVa,,
enlipidA_LptA,MNXM147660,1' Phosphoethanolamin lipidIVa,,
enter,MNXM883,Enterochelin,C05821,"Enterobactin|Enterochelin|Tri-(2,3-dihydroxy-N-benzoyl-L-serine)-ester|Tri-(N-(2,3-dihydroxybenzoyl)-L-serine)-ester"
entermg,MNXM148234,Enterobactin monoglycosylated,,
epist,MNXM52365,Episterol,C15777,Episterol
epistest_SC,MNXM147102,Episterol ester (yeast specific),,
epm,MNXM52342,Epimelibiose,C05400,6-O-(alpha-D-Galactopyranosyl)-D-mannopyranose|Epimelibiose
epmeACP,MNXM11490,Enoylpimeloyl-[acyl-carrier protein] methyl ester,C20378,Enoylpimeloyl-[acp] methyl ester|Enoylpimeloyl-[acyl-carrier protein] methyl ester
epo,MNXM52561,Epo,C18200,EPO|Erythropoietin
epoIm,MNXM164761,EpoIm,,
ergst,MNXM922,Ergosterol,C01694,Ergosterol|Provitamin D2
ergst3glc,MNXM17561,Ergosterol 3 beta D glucoside,,
ergstest_SC,MNXM147104,Ergosterol ester (yeast specific),,
ergtetrol,MNXM1109,Ergosta 5 7 22 24 28 tetraen 3beta ol,C05440,"5,7,22,24(28)-Ergostatetraenol|Ergosta-5,7,22,24(24(1))-tetraen-3beta-ol|Ergosta-5,7,22,24(28)-tetraen-3beta-ol"
ergtrol,MNXM2492,Ergosta 5 7 24 28 trienol,,
ertascb__D,MNXM17065,D erythro Ascorbate,,
eryth,MNXM167696,Eryth,,
estradiol,MNXM52614,Estradiol,,
estradiolglc,MNXM91190,Estradiolglc,,
estriol,MNXM2673,Estriol,C05141,"1,3,5(10)-Estratriene-3,16-alpha,17beta-triol|Estriel (TN)|Estriol|Estriol (JP17/USP)"
estriolglc,MNXM6054,Estriolglc,,
estrone,MNXM327,Estrone,C00468,"3-Hydroxy-1,3,5(10)-estratrien-17-one|Estrone|Estrone (JAN/USP/INN)|Estrone (TN)"
estroneglc,MNXM6264,Estroneglc,,
estrones,MNXM162533,Estrones,,
etfox,MNXM11479,Etfox,,
etfrd,MNXM11480,Etfrd,,
etha,MNXM218,Ethanolamine,C00189,2-Hydroxyethylamine|Aminoethanol|Ethanolamine|Monoethanolamine (NF)
ethamp,MNXM187,Ethanolamine phosphate,C00346,Ethanolamine phosphate|O-Phosphoethanolamine|O-Phosphorylethanolamine|Phosphoethanolamine
eths,MNXM7343,Ethanesulfonate,,
ethso3,MNXM7343,Ethanesulfonate,,
etoh,MNXM303,Ethanol,C00469,Alcohol (USP)|Alcohol diluted (NF)|Anhydrous ethanol (JP17)|Dehydrated ethanol|Dehydrated ethanol (TN)|Ethanol|Ethanol (JP17)|Ethanol (TN)|Ethanol for disinfection (JP17)|Ethanol for disinfection (TN)|Ethyl alcohol|Methylcarbinol
f1a,MNXM8598,F1a,,
f1p,MNXM145568,D-Fructose 1-phosphate,C01094,D-Fructose 1-phosphate
f26bp,MNXM651,D Fructose 2 6 bisphosphate,C00665,"D-Fructose 2,6-bisphosphate|beta-D-Fructose 2,6-bisphosphate"
f2p,MNXM3220,Beta-D-fructose 2-phosphate,C03267,beta-D-Fructofuranose 2-phosphate|beta-D-Fructose 2-phosphate
f390a,MNXM47486,Coenzyme F390 (adenosine),,
f390g,MNXM47487,Coenzyme F390 (guanosine),,
f420_0,MNXM2374,Coenzyme ferredoxin 420-0,,
f420_1,MNXM2110,Coenzyme ferredoxin 420-1,C19152,Coenzyme F420-1
f420_2,MNXM372,Coenzyme ferredoxin 420-2 (oxidized),C00876,Coenzyme F420|Oxidized coenzyme F420
f420_2h2,MNXM89983,Coenzyme ferredoxin 420-2 (reduced),,
f420_3,MNXM5686,Coenzyme ferredoxin 420-3,,
f420_4,MNXM5687,Coenzyme ferredoxin 420-4,,
f420_5,MNXM5688,Coenzyme ferredoxin 420-5,,
f420_6,MNXM5689,Coenzyme ferredoxin 420-6,,
f420_7,MNXM7197,Coenzyme ferredoxin 420-7,,
f430,MNXM47489,Coenzyme F430,C05777,Coenzyme F430|Factor F430
f430p1,MNXM7194,Coenzyme F390 precursor 1,,
f430p2,MNXM7195,Coenzyme F430 precursor 2,,
f430p3,MNXM7196,Coenzyme f430 precursor 3,,
f5hoxkyn,MNXM92322,F5hoxkyn,,
f6p,MNXM155029,D-Fructose 6-phosphate,C00085,D-Fructose 6-phosphate|D-Fructose 6-phosphoric acid|Neuberg ester
f6p_B,MNXM89621,Beta-D-Fructose 6-phosphate,C05345,beta-D-Fructose 6-phosphate
fa1,MNXM163808,Fatty acid (Iso-C14:0),,
fa10,MNXM8600,Fatty acid (Anteiso-C17:1),,
fa10coa,MNXM167071,Anteiso C171 CoA,,
fa11,MNXM163384,Fatty acid (Iso-C17:0),,
fa11coa,MNXM163828,Iso C170 CoA,,
fa12,MNXM163381,Fatty acid (Anteiso-C17:0),,
fa12coa,MNXM163748,Anteiso C170 CoA,,
fa19a,MNXM92313,Fatty Acid (Anteiso-C19:0),,
fa1coa,MNXM163825,Iso C140 CoA,,
fa20n,MNXM92314,Fatty Acid (C20:0),,
fa3,MNXM163382,Fatty acid (Iso-C15:0),,
fa3coa,MNXM163826,Iso C150 CoA,,
fa4,MNXM163380,Fatty acid (Anteiso-C15:0),,
fa4coa,MNXM163747,Anteiso C150 CoA,,
fa5,MNXM8601,Fatty acid (Iso-C16:1),,
fa5coa,MNXM168011,Iso C161 CoA,,
fa6,MNXM163383,Fatty acid (iso-C16:0),,
fa6coa,MNXM163827,Iso C160 CoA,,
fa9,MNXM8602,Fatty acid (Iso-C17:1),,
fa9coa,MNXM168012,Iso C171 CoA,,
fad,MNXM33,Flavin adenine dinucleotide oxidized,C00016,Adeflavin (TN)|FAD|Flavin adenine dinucleotide|Flavin adenine dinucleotide (JAN)
fadh2,MNXM38,Flavin adenine dinucleotide reduced,C01352,FADH2
fald,MNXM56,Formaldehyde,C00067,Formaldehyde|Formaldehyde (USP)|Formalin|Formalin (JP17)|Methanal|Methylene oxide|Oxomethane|Oxomethylene
fc1p,MNXM1749,L-Fuculose 1-phosphate,C01099,L-Fuculose 1-phosphate
fcl__L,MNXM1748,L-fuculose,C01721,6-Deoxy-L-tagatose|L-Fuculose
fcmcbtt,MNXM11903,"Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",,
fdox,MNXM96997,Ferredoxin (oxidized) 2[4Fe-4S],,
fdp,MNXM417,"D-Fructose 1,6-bisphosphate",C00354,"D-Fructose 1,6-bisphosphate"
fdp_B,MNXM40991,"Beta-D-Fructose 1,6-bisphosphate",C05378,"beta-D-Fructose 1,6-bisphosphate"
fdred,MNXM96998,Ferredoxin (reduced) 2[4Fe-4S],,
fdxo_2_2,MNXM178,Oxidized ferredoxin,C00139,Oxidized ferredoxin|Oxidized ferredoxin [iron-sulfur] cluster
fdxo_42,MNXM145541,Ferredoxin (oxidized form 4:2),,
fdxox,MNXM178,Oxidized ferredoxin,C00139,Oxidized ferredoxin|Oxidized ferredoxin [iron-sulfur] cluster
fdxr_42,MNXM145542,Ferredoxin (reduced form 4:2),,
fdxrd,MNXM169,Reduced ferredoxin,C00138,Reduced ferredoxin|Reduced ferredoxin [iron-sulfur] cluster
fe,MNXM147471,Fe,,
fe2,MNXM111,Fe2+,C14818,Fe(II)|Fe2+|Ferrous ion|Iron(2+)
fe3,MNXM196,Fe3+,C14819,Fe(III)|Fe3+|Ferric ion|Iron(3+)
fe3dcit,MNXM146388,Fe(III)dicitrate,C06229,Fe(III)dicitrate|Iron(III)dicitrate
fe3dhbzs,MNXM5748,"Ferric 2,3-dihydroxybenzoylserine",,
fe3dhbzs3,MNXM146250,2-3-dihydroxybenzoylserine trimer-Fe-III,,
fe3hox,MNXM57764,Fe(III)hydroxamate,C06227,Fe(III)hydroxamate|Fe(III)hydroxamic acid
fe3hox_un,MNXM90823,"Fe(III)hydoxamate, unloaded",,
fecost,MNXM1741,Fecosterol,C04525,24-Methylene-5alpha-cholest-8-en-3beta-ol|Fecosterol
fecostest_SC,MNXM147106,Fecosterol ester (yeast specific),,
fecrm,MNXM2825,Ferrichrome,C06228,Ferrichrome
fecrm_un,MNXM53290,Ferrichrome minus Fe(III),,
feenter,MNXM7354,Fe-enterobactin,C06230,Fe-enterobactin|Fe-enterochlin
feoxam,MNXM53317,Ferroxamine,C07597,Desferal-iron(III)|Ferrioxamine|Ferroxamine
feoxam_un,MNXM90827,Ferroxamine minus Fe(3),,
fer,MNXM573,Ferulate,C01494,3-Methoxy-4-hydroxy-trans-cinnamate|4-Hydroxy-3-methoxycinnamate|4-Hydroxy-3-methoxycinnamic acid|Ferulate|Ferulic acid
feroxB,MNXM162837,Ferrioxamine-B,,
feroxBfe,MNXM146391,Ferrioxamine-B-fe,,
feroxE,MNXM97708,Ferrioxamine-E,,
feroxEfe,MNXM146392,Ferrioxamine-E-fe,,
feroxG,MNXM146393,Ferrioxamine-G,,
feroxGfe,MNXM146394,Ferrioxamine-G-fe,,
ferrich,MNXM164768,Ferrichrome C24H38FeN9O11,,
ferulcoa,MNXM406,Feruloyl-CoA,C00406,Feruloyl-CoA|trans-Feruloyl-CoA
ferxa,MNXM164771,Ferroxamine C25H46FeN6O8,,
fgam,MNXM453,N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,C04376,5'-Phosphoribosyl-N-formylglycinamide|N-Formyl-GAR|N-Formylglycinamide ribonucleotide|N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide
ficytC,MNXM5749,Ferricytochrome,C00125,Cytochrome c3+|Ferricytochrome c
ficytC,MNXM5749,Ferricytochrome,C00923,Ferricytochrome
ficytC,MNXM5749,Ferricytochrome,C01070,Ferricytochrome c-553
ficytb,MNXM11551,Ferricytochrome b,C06260,Ferricytochrome b
ficytb5,MNXM1083,Ferricytochrome b5,C00996,Ferricytochrome b5
ficytc,MNXM5749,Ferricytochrome,C00125,Cytochrome c3+|Ferricytochrome c
ficytc,MNXM5749,Ferricytochrome,C00923,Ferricytochrome
ficytc,MNXM5749,Ferricytochrome,C01070,Ferricytochrome c-553
ficytc6,MNXM146389,Ferricytochrome c6,,
ficytcc,MNXM5749,Ferricytochrome c C42H50FeN8O6S2,C00125,Cytochrome c3+|Ferricytochrome c
ficytcc,MNXM5749,Ferricytochrome c C42H50FeN8O6S2,C00923,Ferricytochrome
ficytcc,MNXM5749,Ferricytochrome c C42H50FeN8O6S2,C01070,Ferricytochrome c-553
ficytcc553,MNXM5749,Ferricytochrome c-553,C00125,Cytochrome c3+|Ferricytochrome c
ficytcc553,MNXM5749,Ferricytochrome c-553,C00923,Ferricytochrome
ficytcc553,MNXM5749,Ferricytochrome c-553,C01070,Ferricytochrome c-553
fldox,MNXM4076,Flavodoxin (oxidized) - obsolete,C02869,Oxidized flavodoxin
fldrd,MNXM3707,Flavodoxin (reduced) - obsolete,C02745,Reduced flavodoxin
flxr,MNXM6271,Flavodoxin reduced,,
flxso,MNXM145809,Flavodoxin semi oxidized,,
fmcbtt,MNXM5791,Iron(II) mycobactin T,,
fmet,MNXM3316,N Formyl L methionine,C03145,N-Formyl-L-methionine|N-Formylmethionine
fmettrna,MNXM95381,N-Formylmethionyl-tRNA,C03294,N-Formylmethionyl-tRNA
fmn,MNXM119,FMN,C00061,FMN|Flavin mononucleotide|Riboflavin-5-phosphate
fmnRD,MNXM162674,Flavin mononucleotide reduced,,
fmnh2,MNXM208,Reduced FMN,C01847,FMNH2|Reduced FMN
fn2m2masn,MNXM12419,Fn2m2masn,,
fn3m2masn,MNXM163387,Fn3m2masn,,
fn3rm2masn,MNXM163388,Fn3rm2masn,,
fn4m2masn,MNXM163389,Fn4m2masn,,
fna5moxam,MNXM163810,Fna5moxam,,
fnm2masn,MNXM163811,Fnm2masn,,
fnm4masn,MNXM164774,Fnm4masn,,
focytC,MNXM746,Ferrocytochrome C,C00126,Cytochrome c2+|Ferrocytochrome c|Reduced cytochrome c
focytC,MNXM746,Ferrocytochrome C,C01071,Ferrocytochrome c-553
focytb5,MNXM1084,Ferrocytochrome b5,C00999,Ferrocytochrome b5
focytc,MNXM5750,Ferrocytochrome,C00924,Ferrocytochrome
focytc6,MNXM146395,Ferrocytochrome c6,,
focytcc,MNXM746,Ferrocytochrome c C42H50FeN8O6S2,C00126,Cytochrome c2+|Ferrocytochrome c|Reduced cytochrome c
focytcc,MNXM746,Ferrocytochrome c C42H50FeN8O6S2,C01071,Ferrocytochrome c-553
focytcc553,MNXM746,Ferrocytochrome c-553,C00126,Cytochrome c2+|Ferrocytochrome c|Reduced cytochrome c
focytcc553,MNXM746,Ferrocytochrome c-553,C01071,Ferrocytochrome c-553
